weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
7946,2024-02-15 15:00,London,Summer,4.889391050291913,113,97.79927109953584,153.96323188753868,18186,,928.4484866191443
7947,02/09/2024 09PM,London,Spring,8.318545343727465,23,8.024731213302749,49.88317628046608,18186,Clear,1066.9404870393064
7948,Unknown,,Autumn,-23.221071104933564,110,146.9910357858669,196.2359906377951,18186,Rain,1008.2868588061509
7949,2024-02-14T23:00Z,,,-27.16885242785765,69,91.44304256983214,35.87807051792375,18186,Rain,1025.3539511739152
7950,2099-13-40 25:61,London,Winter,32.59280437701697,42,70.55945292659584,182.81733474088037,18186,Clear,1061.841214933116
7951,28/04/2024 03PM,,Winter,9.458600281006255,145,64.49888100364602,64.89469166462223,18186,Snow,942.3492927174324
7952,2024-03-22T16:00Z,,,19.699356124916655,7,85.96059877753972,152.62934203282717,18186,Snow,927.296959980948
7953,2024-03-02T09:00Z,London,,20.189512286017468,143,13.593665508032238,91.27531864958902,18186,Storm,1071.8088525568312
7954,2024-07-22T16:00Z,,Summer,-5.036176800002874,91,139.50285882292437,147.29347749000044,18186,Clear,922.3548211832407
7955,26/07/2024 11AM,,Autumn,12.830325974654158,124,93.84631028278166,31.156609587873252,18186,Fog,917.6361701392153
7956,2024-02-20T12:00Z,,Spring,12.368419950093205,87,27.59677464163632,53.901291677296555,18186,Rain,955.415035123342
7957,Unknown,,Summer,4.958449910507127,34,84.38715806469942,19.971564894405127,18186,Rain,963.3697720401487
7958,2024-01-18T11:00Z,London,Summer,43.86078450609634,24,19.988475874951746,173.02879628756062,18186,Storm,948.2270708102403
7959,2099-13-40 25:61,,Spring,10.604760331883632,103,2.632907633746817,59.25859755389986,18186,Rain,1048.3246545000432
7960,2024-08-08T03:00Z,London,Spring,24.328007205538903,10,94.5775477820997,138.89524588333268,18186,Rain,1094.6708225585978
7961,2024-02-25T20:00Z,London,Autumn,50.59681083427435,145,97.27250128051917,164.04423954830563,18186,Snow,939.9182685449268
7962,2024-08-02 01:00,London,Spring,47.961026057303016,85,87.55448742051233,180.28364727586919,18186,,1056.3704379064293
7963,04/08/2024 05AM,London,Spring,50.13799834012487,33,27.522480654003463,21.259423062343565,18186,Rain,908.8484420536233
,26/02/2024 05PM,London,Summer,-5.6995503181487415,69,90.51447877421506,178.60298670252251,18186,Snow,923.7805320837642
7965,25/01/2024 03PM,,Spring,-26.851576052274346,45,8.476641138677971,39.450555546143896,18186,Clear,1003.0234833957925
7966,2024-01-22 22:00,,,-6.503988009420372,127,91.38575333578835,147.38040231819232,18186,Snow,1099.921773898445
7967,2099-13-40 25:61,London,Autumn,-4.916338894136221,140,83.10255286614282,145.76980387292224,18186,,1089.8731299562728
7968,2024-02-23T20:00Z,,Summer,51.84242940524712,132,98.28822462586493,1.7006283481908469,18186,Storm,922.38858803452
7969,Unknown,London,Autumn,28.43184595541736,44,134.32134086285907,44.12478166205085,18186,Rain,947.9373832091788
7970,Unknown,,Winter,-22.64664363579941,32,127.55371578593049,98.38170293297345,18186,Rain,1089.1583699447924
7971,2024-04-24 22:00,,Spring,-17.815926359000898,39,147.09812873438082,84.00694133265642,18186,,930.1447812071289
7972,2024-12-29 08:00,London,Spring,-15.989148701222213,-5,146.43615494048626,183.71469597692192,18186,Storm,1048.557795045533
7973,2024-12-25T09:00Z,London,Winter,26.737957335203085,51,115.84795400606289,71.94817390050463,18186,Storm,900.2216046815371
7974,24/09/2024 11PM,London,Autumn,36.187262295630276,44,143.4629433266592,187.39674296719247,18186,Fog,1026.3424205350345
7975,2099-13-40 25:61,,Summer,47.367951950885654,129,130.0925828833668,91.88586367850621,18186,Fog,998.9200843685446
7976,2024-12-19 22:00,,Winter,54.65728957256188,105,109.13736748424593,192.87057932803316,18186,Snow,994.205055943353
7977,2099-13-40 25:61,London,Spring,-11.84658983522024,20,11.30763819656328,147.47096200497222,18186,Fog,1065.838350150679
7978,Unknown,London,Autumn,-2.120476374835583,63,7.357483240483164,165.86691832643118,18186,,916.1468690495863
7979,2099-13-40 25:61,,Winter,-8.370940732965241,23,125.63993512586553,20.9753776698002,18186,Fog,975.4664287820196
,2024-02-04T16:00Z,,Summer,2.2885410719523946,-1,73.44837868075474,117.22828664847356,18186,Rain,989.2077089946598
7981,30/12/2024 03PM,London,Autumn,52.31985966813744,41,122.19100265623814,28.540071965870162,18186,Fog,924.7853119314433
7982,2024-08-29 10:00,,Winter,21.760131024542538,67,46.93774059828291,59.524200410194815,18186,Clear,917.1333092748672
7983,2024-05-28T22:00Z,,Summer,36.43727075920492,-8,59.647478748451924,124.71308123345362,18186,Rain,935.9228609114671
7984,2099-13-40 25:61,London,Summer,14.110731251410378,124,105.02800815178979,145.24514093877815,18186,Storm,948.2095449959609
7985,2099-13-40 25:61,,,-27.402787799748793,-7,137.299010539814,7.836756402250167,18186,Fog,1093.2121154914403
7986,Unknown,London,,-24.22240626019671,37,13.16422117183289,106.18874621447294,18186,Snow,995.1227422503365
7987,2024-10-11 02:00,,Winter,18.413072814109718,63,129.22172169519095,113.06279725797728,18186,,1002.0578065345051
7988,2024-01-29T12:00Z,London,Spring,34.691013133802315,68,118.9519087319048,15.765599422040232,18186,Clear,1041.3996409921472
7989,Unknown,,Winter,-10.620252522414166,133,47.330890609478196,100.13760684015271,18186,,1036.8533595607182
7990,2024-01-25T01:00Z,London,Winter,34.971861659307365,-7,53.28249211973394,142.7684560099653,18186,Storm,1000.5554804225932
7991,2099-13-40 25:61,,,42.95991961351612,-7,6.969221583286444,10.645456975106192,18186,Snow,967.9676788369019
7992,2024-01-10T11:00Z,London,Spring,7.070773052590006,109,2.3610916675076976,152.0535552647924,18186,Clear,966.210338717488
7993,2024-04-07T00:00Z,London,Winter,37.17773095596945,108,71.55091895365936,115.28530098082737,18186,,911.5421467779022
7994,2024-04-23 19:00,,Winter,6.3626955295613925,144,14.33094682459658,166.64544165435817,18186,Rain,1079.926027854485
7995,2024-01-18T22:00Z,London,Spring,31.051556650951802,6,29.100272162281954,43.612514570813985,18186,Fog,1053.8789047453513
7996,12/03/2024 05AM,London,,38.75973443875887,85,127.01507992899954,166.6547368426237,18186,Clear,1024.6686482602988
7997,Unknown,London,Winter,59.27339564772997,59,85.65425868756788,18.912195053493598,18186,Fog,979.2163486428449
7998,2024-02-21 10:00,London,Summer,1.085699585723649,86,95.04486558991701,80.76593928893428,18186,Storm,1016.4931461301754
7999,19/12/2024 09PM,,Winter,6.993670251715031,-3,28.121899624788004,39.8969583049297,18186,Fog,997.01796099372
8000,04/08/2024 09PM,,Spring,-15.09419465308458,103,124.29927066816292,175.20416645817483,18186,Fog,954.7869956957768
8001,Unknown,London,Spring,-11.63342474383738,-6,130.19696586596214,140.98396326035476,18186,Fog,959.7145493416069
8002,2024-02-02T00:00Z,London,Winter,32.405550233853994,36,78.49913905695651,5.0723554321456366,18186,Storm,1074.895941291211
8003,2099-13-40 25:61,London,Winter,52.534103113902844,29,136.88366578179898,1.9046711227912239,18186,Storm,1026.9816144951806
8004,25/12/2024 07PM,,Spring,5.51444564951165,111,126.72429374318725,58.249850896333946,18186,Snow,900.2844969484257
8005,2099-13-40 25:61,London,Summer,-13.81399978480129,124,109.6986265011657,28.656622856113078,18186,Clear,965.3743530212616
8006,2024-06-30T11:00Z,,Winter,-4.341045055530536,129,110.1113873540443,126.06089551203917,18186,Snow,967.9890929450708
8007,2024-05-17T17:00Z,,Summer,10.954653432732478,83,15.809021092629493,132.75938677651195,18186,Fog,1041.2671118903231
8008,2024-03-05T02:00Z,,Spring,-3.841470357116844,142,40.62540565434987,188.3901807322735,18186,Clear,1040.0906684962224
8009,2024-02-25T11:00Z,,Spring,-8.977882519032036,17,10.027082972651408,190.40798490916816,18186,,992.8309706010418
8010,2024-12-06 08:00,London,Spring,36.23860398813716,66,1.3021813839462992,131.77934108226913,18186,Clear,1090.195882562279
8011,Unknown,,Summer,-29.293957088343912,38,23.74642970758652,1.1350225705417438,18186,Rain,1074.4458339468292
8012,2099-13-40 25:61,London,,18.53074746028348,75,132.073077397041,71.79958331392287,18186,Fog,1073.2421429458043
8013,2024-08-19 14:00,,Summer,41.439012632677844,43,35.981108855407726,102.62830264945325,18186,Rain,969.6531021943256
8014,2024-09-04T16:00Z,,,-6.039454231427861,7,145.52309438875827,99.83595130169319,18186,Clear,986.1999578304859
8015,Unknown,,Spring,24.296235955081563,16,89.59364993418092,120.66812590044533,18186,Rain,983.7923849056646
8016,21/01/2024 12AM,,Winter,30.2010095056756,61,35.588773145203554,192.1102965609521,18186,,988.0533764927994
8017,07/08/2024 07AM,London,Winter,28.9522226764581,123,74.56962052263192,177.03853839103076,18186,Storm,1077.8421590021733
8018,2024-06-19T14:00Z,,Winter,10.126467077884591,111,32.864223405017306,21.781606690097654,18186,,949.8241399139599
8019,2024-09-13T23:00Z,London,Winter,1.1920189088201276,94,147.5960337273561,53.19607827867865,18186,Clear,1060.4390141918648
8020,2024-04-26 09:00,,,45.23316657250321,58,127.08974758574458,166.62188348392726,18186,Clear,1002.8079950089547
8021,2024-04-30T12:00Z,London,Winter,38.260136129987785,60,3.9358183173493657,164.8613817638414,18186,Rain,949.8168371466564
8022,2024-02-19T22:00Z,London,Spring,-1.0870343927478743,139,142.16640472012068,55.07414482433419,18186,Rain,1005.4587557719109
8023,2024-11-29T19:00Z,,Autumn,-20.728272500201452,106,108.1597660954331,146.1176061372239,18186,Snow,939.0883241348087
8024,Unknown,London,Summer,-23.537320909907773,21,12.35718780319175,134.40747574357147,18186,Rain,921.635859501407
8025,Unknown,London,,-21.515161989095756,98,100.59566194896684,94.7047929939923,18186,Fog,1067.6354835664101
8026,2024-08-29 06:00,London,Spring,22.45824250728385,86,97.03900469485282,40.29099053580587,18186,Fog,1039.864404686132
8027,2024-03-19 11:00,London,Spring,-25.350404175390928,-10,32.81831187113752,177.72863617881725,18186,,940.9957980427738
8028,2099-13-40 25:61,,Summer,0.32341874676345483,97,113.76700500113634,135.57023686136696,18186,Fog,1088.4589460517298
8029,Unknown,London,Spring,37.787973172280644,103,13.059705496945067,33.79858497567494,18186,Clear,904.8796746682499
8030,Unknown,,Winter,-3.508665013615971,30,73.41677718468718,140.96046896817217,18186,Snow,966.6560374100363
8031,09/12/2024 03AM,London,Winter,38.69772694621169,-3,1.4884810744631882,148.286743915396,18186,Snow,904.3306076983073
8032,2099-13-40 25:61,London,Winter,37.09203343863497,149,145.31062333421195,177.37605702420814,18186,Rain,928.4595186578666
8033,Unknown,,Spring,-7.87555806301053,19,112.7345447665364,44.567851048386984,18186,Clear,936.0158752326823
8034,Unknown,,,35.59399620834709,35,23.827811423948404,197.7508210826813,18186,Rain,1062.0669735461136
8035,2099-13-40 25:61,,Autumn,37.29989744448906,94,51.251105992692445,30.678684505384247,18186,,1098.607934106677
8036,2099-13-40 25:61,London,Summer,5.770853310032415,85,24.08435667122644,120.13777837191661,18186,Rain,1073.464054922211
8037,Unknown,London,,-11.06215646326336,50,114.9926196193972,131.43530105469569,18186,Storm,1027.0265977564077
,19/03/2024 08PM,London,Winter,16.914372620268217,130,8.834448814157275,83.79057905317211,18186,,1044.5846860114843
8039,2099-13-40 25:61,,Summer,52.92578292001767,78,126.06099833455713,95.00754175407731,18186,Snow,1004.564198804137
8040,Unknown,London,Summer,27.565505918885577,115,141.3294508253595,178.1820193444275,18186,,984.5087213295984
8041,2024-10-05T01:00Z,,Autumn,-14.436975213546493,50,101.49419142094499,129.05484593309237,18186,,1038.4337861684878
,2024-09-08 08:00,London,Winter,31.44812322601679,109,31.944817500215127,99.40019164693726,18186,Storm,1094.6233372018764
8043,2024-07-20 09:00,,,8.448272455365114,110,54.01351437203262,25.669912486704938,18186,Clear,905.7788084712633
8044,24/01/2024 01PM,,Winter,23.237591761983573,37,71.5859812213397,1.4675250446269272,18186,Clear,962.8169900648052
8045,2024-11-04 20:00,,Autumn,36.06576315207971,48,90.69371583033806,24.993723630366695,18186,Clear,966.0119606014241
8046,2099-13-40 25:61,,Winter,16.34526163630003,0,100.29946347175311,191.23691349530108,18186,Clear,982.8501711640199
8047,Unknown,,Winter,43.258557711597774,14,83.13220729783242,152.81735659826614,18186,,1025.3784293802896
8048,2024-07-02 20:00,,Winter,34.9940021384965,35,52.69708812327836,193.42326550204956,18186,Fog,1002.7506324959403
8049,Unknown,London,Summer,25.35660060166596,43,133.63759208473545,7.141741941634372,18186,Rain,903.7458098051583
8050,08/12/2024 08AM,London,Summer,-16.428646575088365,23,12.208808702693736,136.04408077172786,18186,Clear,982.3219156770743
8051,Unknown,,Spring,45.23541998204115,73,69.93840813652426,8.858705280683598,18186,Fog,1023.8897409046607
8052,2024-11-25 06:00,London,Winter,54.23150267878344,124,116.3347257701221,156.41129377376464,18186,Clear,1000.9649449860968
8053,2099-13-40 25:61,,Spring,-17.673138857163465,51,9.130899793710135,76.19003454703885,18186,Storm,1074.4123728362629
8054,2099-13-40 25:61,,Spring,13.941701649008749,46,105.80028252169518,19.153072021298968,18186,,979.7191341336041
8055,2024-11-01 22:00,London,,-6.700013222654597,82,122.95674341299875,113.60932835750306,18186,Storm,902.5117359653823
8056,2099-13-40 25:61,,Winter,37.90709766830082,105,99.12469477905783,56.024039320277616,18186,Rain,956.9797035108998
8057,2099-13-40 25:61,,Summer,34.946667240423,65,1.940533841303399,131.9147883743637,18186,Snow,927.1345253937976
8058,2024-08-18T00:00Z,London,Winter,-17.320339148664118,122,27.020554069830936,131.63495190275808,18186,Snow,950.046064690565
8059,2024-03-13T13:00Z,London,,48.93245441354735,65,51.31696183379261,141.00149482415057,18186,Fog,972.417603607375
8060,Unknown,,Summer,-13.712424241979797,26,35.05350534570689,198.4930157555518,18186,Fog,1035.3311304642311
8061,2099-13-40 25:61,,,41.75331230832967,133,144.39782103411412,77.33954198948108,18186,Fog,964.833999059636
8062,2024-08-11T17:00Z,,Autumn,11.128232366520436,19,97.73908711706905,93.06309489702018,18186,Clear,1076.8218350127734
8063,2024-08-23T04:00Z,,Winter,-0.45549357976639016,31,44.545643602735545,160.92234020506817,18186,Snow,959.9135818779265
8064,2024-06-16 15:00,London,Summer,-15.758466359320785,50,139.45462479981683,115.67400460437707,18186,,927.3866824283022
8065,2099-13-40 25:61,London,Winter,-14.914716946803354,37,111.08912992142803,7.451442137559927,18186,Fog,933.7730834941846
8066,Unknown,London,Winter,29.570149923081026,73,42.69108177405629,168.6157040519713,18186,Snow,1086.9159727763922
8067,2024-11-05 07:00,London,Winter,19.538734915240845,82,56.83223541029331,10.299736387608194,18186,Rain,990.9628942597517
8068,2099-13-40 25:61,,Winter,-19.012312051389056,57,29.91432874559351,34.16402729835686,18186,Rain,980.6252136125
8069,2099-13-40 25:61,London,Summer,-19.857192560550732,35,145.66109973987326,20.41599339483744,18186,Clear,913.7801762197053
8070,2024-11-22 01:00,London,,-23.49204827044877,102,77.59447438351098,15.585426576224037,18186,Fog,1046.6642137563838
8071,Unknown,London,Spring,36.93906126361897,17,134.4085031246977,5.1369750609420395,18186,Clear,1038.93050515534
8072,06/05/2024 01PM,London,Autumn,34.06938767063603,66,51.97496565252715,11.005542794473477,18186,Fog,975.1481098869516
8073,Unknown,London,Winter,-24.741210823088238,110,129.12624046462136,88.487837835762,18186,Clear,1038.352709936776
8074,Unknown,London,Winter,20.424306803727568,-8,8.083027264074595,50.57045399652278,18186,Snow,973.4903521026763
8075,2024-11-14T02:00Z,London,Autumn,-22.37914602815791,26,147.3135476286432,25.30737668376375,18186,Snow,914.6316042788488
8076,Unknown,London,Autumn,51.337119354804756,136,136.8051550549954,131.7411085453052,18186,Clear,1047.6198754615552
8077,2099-13-40 25:61,London,Winter,51.64056772621193,81,54.48044171649824,45.2223821268517,18186,Clear,1093.0402586755413
8078,2024-02-07 01:00,London,Summer,32.840969083181704,72,116.2083247971866,3.789831068961891,18186,Fog,1029.6581056348166
8079,Unknown,,Spring,53.357002929550504,6,112.8386889710739,83.68395675346554,18186,Clear,955.292247042871
8080,01/02/2024 01AM,,Winter,43.030772737232155,110,135.18821956543974,62.08659839566102,18186,Storm,953.9840570929807
8081,18/01/2024 07PM,,,44.568471833434444,76,46.08824716932167,63.720886269298546,18186,Snow,1085.7955192973802
8082,31/01/2024 11AM,London,Autumn,21.27370655129399,29,69.82800079712243,89.0540056363123,18186,,960.6580614795574
8083,2024-02-03T07:00Z,,Spring,-2.4546721605441704,62,129.74994189090796,133.78278544685554,18186,,1053.6384466765637
8084,2024-09-28T03:00Z,London,Spring,-10.39807963952206,18,116.78691812028241,123.2958240075988,18186,Clear,1028.5829964608026
8085,2024-10-19 17:00,,Autumn,-0.5519980164963734,31,59.02000781104187,187.4523219577751,18186,Clear,1018.520362251114
8086,13/11/2024 04PM,,,26.564588708015584,18,126.85878493681831,103.54333326050428,18186,Clear,936.214976280417
8087,2024-12-12 22:00,,Autumn,-14.460911775084096,55,7.043105884860223,94.51398194501444,18186,Snow,906.882209180905
8088,2024-08-12T07:00Z,,Summer,-6.7223787026410555,113,117.30694544444853,42.682887043379395,18186,Storm,997.7354262655776
8089,Unknown,London,Summer,12.125477651591801,134,31.014878915055093,151.07625776963135,18186,Rain,1097.631721449957
8090,2024-04-15 18:00,London,,-9.025491132784602,109,42.91813617356808,28.155155242856942,18186,Fog,939.1519808466841
8091,2024-06-03T22:00Z,,Autumn,22.977930274445548,98,73.98222653933905,98.22657796409682,18186,Storm,1007.3744108878248
8092,2099-13-40 25:61,London,Summer,53.08584256106968,148,67.46017516049609,84.2644396774889,18186,Snow,1034.1958589289102
8093,2024-05-20T07:00Z,London,Summer,37.32804291328138,81,78.08551603048214,131.66017568088066,18186,Clear,996.7355433044776
8094,Unknown,,,29.97839527340217,101,81.71633935080358,183.52429399133177,18186,Snow,1001.3867613194388
8095,2024-08-05 21:00,London,Summer,22.44493283854009,41,49.72915365472454,189.3191182996445,18186,Storm,1032.2455008547188
8096,2099-13-40 25:61,London,Summer,13.915311833135839,49,26.284126952554498,33.559853432631684,18186,Rain,1062.9810994009945
,2099-13-40 25:61,London,,-13.209252632880627,83,115.2721843930959,52.36344365343564,18186,Storm,966.657522696486
8098,2024-10-25T19:00Z,,Summer,50.523940988417905,133,59.99642236307131,162.32706399294133,18186,Storm,1079.855046323543
8099,02/05/2024 09PM,,Summer,-7.631759818844731,87,75.87612936885886,103.65595248983857,18186,Snow,996.9801745766052
8100,2024-06-26T13:00Z,London,Winter,-21.782201017965534,3,96.70450775266771,90.60691367114637,18186,Storm,1032.3754944349332
8101,2024-08-02 09:00,London,Autumn,37.50136613058257,40,136.4456883459984,142.12509047614117,18186,,921.3027268164877
8102,2024-05-24T10:00Z,,Spring,-14.194601910195026,13,106.132924671033,120.38499052139436,18186,,998.4958572755631
8103,Unknown,London,Summer,3.4706399587058456,96,6.818883838557676,194.14281088426694,18186,Clear,903.2212892314682
8104,2024-02-16 11:00,London,Summer,-27.454356453811826,62,125.78405450970264,116.7949304576534,18186,Snow,978.2049477680079
8105,Unknown,London,Autumn,-17.663885171359674,136,148.40325226912788,93.19476526945066,18186,Storm,910.8968401137894
8106,2099-13-40 25:61,London,Winter,-14.411673231607914,73,70.87275380570732,108.56347241563513,18186,Rain,1079.3961675311157
8107,2099-13-40 25:61,London,Winter,-25.103088502483985,50,145.4385504681901,161.70796333939467,18186,Clear,1034.5610241746072
8108,2099-13-40 25:61,,Summer,29.099126096056068,95,82.09931135147241,122.53501135704417,18186,,1058.375271245953
8109,04/05/2024 02AM,,Autumn,45.33070162228056,83,68.94239938079247,129.40961827734355,18186,Storm,993.5358968938834
8110,31/10/2024 05PM,,Autumn,3.598386572934686,52,49.71071470911826,194.2877760073184,18186,Clear,1070.3795476891537
8111,Unknown,London,Winter,48.71188290463806,143,98.63323137500082,123.67909688509147,18186,Clear,1074.608117963538
8112,2024-07-26T07:00Z,London,Winter,-10.798808289588614,84,34.47306307875669,76.05704966690796,18186,,971.3636479684044
8113,2099-13-40 25:61,,Autumn,-0.7148618794884456,24,15.740132777160648,138.2652054025593,18186,Rain,975.3709816785865
8114,2099-13-40 25:61,London,Summer,-16.433670627194843,56,4.085565387632112,131.89187939546227,18186,Rain,1001.64814173748
8115,2099-13-40 25:61,London,,25.850327587709877,45,43.85701690728956,2.769527101276381,18186,Clear,908.4486990084243
8116,01/12/2024 11AM,,Spring,7.788263178327618,29,59.36562482505573,93.46585935716662,18186,Storm,1099.1536593928931
8117,2024-08-08 12:00,London,Autumn,25.195501215770882,146,82.81150444218717,148.58072057647988,18186,Snow,971.8362467986649
8118,2024-10-03T21:00Z,,,38.55074148547652,123,43.912473778050966,99.8082915442258,18186,Fog,994.1686626713451
8119,Unknown,,Spring,19.113271442965363,118,147.60893585781167,155.9242271870779,18186,Snow,1050.9514156269302
8120,2099-13-40 25:61,,Spring,26.48673194116091,13,43.76177523617514,90.17673928552287,18186,,959.5027001850743
8121,2099-13-40 25:61,London,Spring,54.17252829548997,91,66.14630826696131,196.66431952744713,18186,Clear,940.3262847108723
8122,2024-09-08 06:00,London,,-3.084212135204119,104,15.49142482978505,58.578317840777736,18186,Fog,925.4900241963494
8123,2099-13-40 25:61,,Winter,2.3247544770557838,124,39.093977000561345,18.42452162921471,18186,Fog,1005.6034618162554
8124,2024-10-24 17:00,London,Winter,34.59330255384032,64,7.249820968348663,86.00236023081946,18186,Rain,901.0996575005511
8125,Unknown,London,,25.0174965349848,0,83.92629501559921,108.34180497478381,18186,Rain,1041.9041382007658
8126,28/03/2024 02PM,,Spring,-13.932038591425666,25,112.65970246986475,69.8187463364923,18186,Clear,992.2779000938208
8127,2024-05-06 06:00,London,Winter,3.853257900944115,137,29.35647215041019,48.456232023591795,18186,,1006.3645651296059
8128,2099-13-40 25:61,London,,12.105421181224344,52,55.18664067241061,134.4117382770978,18186,Storm,952.6409297784695
8129,2024-12-03 19:00,,Spring,7.745085417155039,69,2.492434009074085,75.42501997125042,18186,Snow,935.6506109977125
8130,2024-01-11T02:00Z,,,-13.95526725101633,77,125.9283083583318,126.27370582012738,18186,Storm,1039.997934249482
8131,2024-03-19T12:00Z,,Autumn,53.1987082605836,19,116.99452873975044,155.81428971975518,18186,Rain,942.0547067252728
8132,2099-13-40 25:61,London,Summer,38.60868855245782,147,9.488104631143857,152.20052555200473,18186,Storm,1056.0171916834952
8133,Unknown,London,Spring,13.322024889706704,92,54.73014139806169,75.06186212713826,18186,Storm,940.7345039023483
8134,Unknown,,Winter,31.205492547615293,101,143.29299207742432,113.57964579003495,18186,Storm,1022.5366206109497
8135,2024-06-29 10:00,,Spring,50.75544049219697,73,58.804058411846555,89.93164488854848,18186,,1028.7744128128215
8136,2024-11-23 15:00,London,Summer,-17.74432718745859,139,78.9313015086024,174.16105054193204,18186,Rain,1001.1291182043001
8137,2099-13-40 25:61,,,-7.46642543637201,94,53.28642915155328,175.75169595999984,18186,Rain,1099.3581530547926
8138,2099-13-40 25:61,,Summer,18.843112253098056,10,89.41970821923927,68.74831657760735,18186,,975.1686022505526
8139,05/03/2024 02PM,London,Autumn,41.91093342171227,26,146.72353134552333,18.347489575746145,18186,Clear,1076.664229031099
8140,2099-13-40 25:61,,Summer,-26.737059410262535,16,149.62537552217955,33.516496664803896,18186,Storm,933.8456384676622
8141,2024-09-13T00:00Z,,,58.56163351767245,91,116.20724670167867,73.40034842617675,18186,Rain,967.4421744907612
8142,13/07/2024 12AM,London,Summer,10.941594259415744,27,60.646664703065895,112.84999095259813,18186,,929.0734241794275
8143,23/01/2024 09AM,,Winter,2.3308026559550683,49,74.16483012434824,131.35740219288584,18186,Storm,1020.7249042701233
8144,Unknown,London,Autumn,-3.654800594420532,59,53.50969921684582,66.27420925720004,18186,,1027.6514600284695
8145,2099-13-40 25:61,,,-14.307896311421553,21,147.83619448565193,133.49982392479717,18186,Rain,990.7007969026024
8146,2099-13-40 25:61,London,,41.24165180370251,69,106.16404587381057,187.5479967347512,18186,,1044.0322099304015
8147,27/02/2024 06AM,,,55.98727482714868,144,67.33971681502669,130.4028254337901,18186,,1073.5304909015986
8148,2024-03-20T13:00Z,,,7.228027936085837,120,1.8172905164403508,31.71304588887025,18186,Rain,1055.3118620221892
8149,2099-13-40 25:61,London,Autumn,55.717862527811064,91,78.07251215858226,115.93378259552551,18186,Snow,948.3324713849122
8150,2024-01-04T08:00Z,London,,44.14178538915307,91,147.58923025524268,108.37910335339656,18186,Clear,964.0798510034957
8151,2024-03-27T19:00Z,London,,13.29460147286865,19,78.45913634595779,174.14002217968414,18186,Snow,976.0553108091441
8152,Unknown,London,Winter,30.662356121351948,11,27.364002823367052,70.06061104259487,18186,,940.7532519064
8153,2024-02-01 12:00,,,9.148576125341663,8,3.314062065716228,84.58912201133599,18186,Storm,972.2472473142836
8154,2024-04-21 06:00,,,20.285106739129716,20,53.20556371863136,119.73181109729873,18186,Snow,947.6091353720631
8155,2024-06-05T07:00Z,London,Summer,-24.77582966833466,9,137.73420835449105,104.88506234840509,18186,Rain,1099.1455710917337
8156,Unknown,,Winter,32.663712777047984,136,149.48311622638215,143.80331848103484,18186,Clear,1056.6500680776812
8157,Unknown,,Winter,-25.245781996427695,119,141.8051962218004,8.077798182499162,18186,Snow,1072.0034140022212
8158,2024-10-12 12:00,,Autumn,43.53764522276846,29,109.41299898813851,112.70320384139197,18186,Snow,1084.4293793701322
8159,2024-03-03T06:00Z,,Autumn,44.245223651450175,80,83.72140926609829,24.334378600775054,18186,Clear,1033.0001983196648
8160,27/08/2024 04AM,London,Spring,-8.663044119940686,61,88.6029219573378,63.04179850394427,18186,Fog,935.195313517713
8161,2024-12-01T15:00Z,,Summer,-0.8703497067779757,98,80.84880136379414,132.32537230647807,18186,Clear,1051.7052138951085
8162,2099-13-40 25:61,London,,13.317934070246395,16,106.05739573844825,31.48284011843554,18186,Snow,903.122293325437
8163,2024-01-29 00:00,,Spring,23.699661623923333,68,62.83098400430286,61.76836710092577,18186,Rain,922.6460878421318
8164,2024-12-25T14:00Z,,Spring,-4.138170443220297,129,100.38060074336482,140.6012965670624,18186,,905.9168916626995
8165,Unknown,London,,23.32377641687325,67,18.241817243580154,130.16104850536678,18186,Clear,927.0890232562257
8166,2099-13-40 25:61,London,,-3.199163409363102,6,39.85429598422257,18.20793384194761,18186,Storm,1050.4008479282288
8167,01/04/2024 02PM,London,Autumn,-25.00583510360454,73,125.40045582129441,115.45369869846478,18186,Rain,1077.0961137064287
8168,2024-04-05T07:00Z,,Winter,-29.772520515128196,127,135.56233961150866,29.45089238372789,18186,Rain,955.7680560923657
8169,2024-06-16T00:00Z,,Summer,-20.896404787341424,136,80.85123563404495,50.45427574289854,18186,Storm,923.8254393170185
8170,21/01/2024 04PM,London,,41.302563014761645,147,4.74534258193986,91.84225572715575,18186,,954.5919377312821
8171,2024-03-01 23:00,,,56.52881811450034,147,139.04603561876522,21.869364659637824,18186,Rain,1029.422750488601
8172,Unknown,London,Summer,8.42695793530973,142,105.30963870409296,198.72939358371335,18186,,970.0406080559217
8173,2024-06-26 05:00,London,Winter,16.14155581049485,77,62.10418856330412,33.07391221080023,18186,Storm,1092.2292048265779
8174,2099-13-40 25:61,,Winter,-16.78366478339165,63,89.75684147992446,156.26252568572087,18186,Fog,926.1957592872841
8175,2099-13-40 25:61,London,Summer,19.59282174121413,116,64.46622516620492,165.967769004645,18186,Fog,1098.0685047588827
8176,2024-08-14T06:00Z,,,-16.981058819372084,91,69.80088400980765,198.8927939792003,18186,Storm,902.490338289562
8177,2024-02-29 10:00,,Spring,25.009289807894703,85,133.02147984891025,85.73064357045368,18186,Rain,990.3385931457963
8178,2024-03-15T17:00Z,,Summer,53.99328008227684,40,24.162637037566732,174.81890402786803,18186,Storm,950.3623546361218
